Decidim Commentable ID,Body
13132,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13131,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13130,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13129,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
12255,Muito importante! 
13109,"Parabéns pela proposta, votada... me ajude, votando e comentando a minha gid://decide/Decidim::Proposals::Proposal/12869"
18776,Muito obrigado pelo apoio!
13087,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13234,Incrível! 
13124,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13122,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13121,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
18648,Muito obrigado pelo apoio!
13120,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13119,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13118,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13117,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13115,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13112,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
17255,Muito obrigado pelo apoio!
13196,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12915,Ótima proposta!
12811,"Proposta muito relevante. Super apoiada! Se puder dar uma olhada na minha proposta e apoiá-la, eu agradeço: gid://decide/Decidim::Proposals::Proposal/11965"
13186,"Tema sensível e necessário de ser debatido. 

Por favor, apoie a minha também: gid://decide/Decidim::Proposals::Proposal/13058"
13111,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13109,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13107,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13095,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13130,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13110,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13108,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13105,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13062,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13211,"Oi, muito boa sua proposta, sucesso!"
13106,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13104,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
11922,parabéns otima proposta
13056,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13041,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
11922,parabéns muito bem
13085,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13103,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13101,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
12146,Bom! 
12985,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13099,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13095,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13098,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13090,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13085,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13080,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
18351,eita q povo animado
13204,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13096,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13093,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
12775,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13060,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13094,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13092,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13091,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13089,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13075,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13045,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13044,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13043,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
11681, 👏 
12939,"Sinceramente, muito boa!"
13088,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
12878,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13082,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13084,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13083,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13074,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12145,Ótimo!
13081,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13077,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13211,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13144,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13081,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13069,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13173,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13056,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13212,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13078,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13079,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13076,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13074,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13073,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13071,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13070,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13061,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13059,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13058,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13053,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13054,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13047,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13042,"Apoiada

deixe seu voto na minha 

gid://decide/Decidim::Proposals::Proposal/11873"
13091,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13101,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12938,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12910,Excelente proposta para nossos jovens dos territórios periféricos...garantindo seus direitos. Agradeço a todos os envolvidos
13062,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
14647,Obrigado pelo apoio!
12076,Bom! 
11922,parabéns pela proposta
13042,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13013,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12914,Excelente proposta
13089,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
11922,muito bem parabens
11896,Urgente e necessário 👏🏽👏🏽👏🏽
13077,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13132,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13124,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13116,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12262,Importante e necessário. Parabéns pela proposta 👏🏽👏🏽👏🏽
13097,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13092,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13089,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13087,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13086,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13084,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13078,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13068,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12255,👏🏽👏🏽👏🏽👏🏽💪🏽
13048,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13208,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12906,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13026,"Olá Rian, parabéns pela proposta, teve meu voto!!
Da uma olhadinha na minha: gid://decide/Decidim::Proposals::Proposal/13202"
12949,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12932,Parabéns pela iniciativa!
13225,"Ótima proposta, muito pertinente para nossa realidade. Apoie a minha também, por favor gid://decide/Decidim::Proposals::Proposal/13058"
13198,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12927,"Não conhecia esta página, e no que diz respeito à proposta entendo que há coerência. Desejo ardentemente que aqueles que têm viés para DEUS, PÁTRIA, FAMÍLIA E LIBERDADE ocupem todos os espaços disponíveis!!!"
11865,"Olá , parabéns pela proposta, teve meu voto!! 
Da uma olhadinha na minha: Liderança Ativa, Juventude Presente!
"
11932,Muito bom 👏🏽👏🏽👏🏽
12975,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13012,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12841,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
13220,"Apoiado!

Vote na minha, por favor
gid://decide/Decidim::Proposals::Proposal/13058"
13032,"Oi,

Muito bacana a proposta! Vote e comente na minha também: gid://decide/Decidim::Proposals::Proposal/12300"
12703,Apoiado
13224,"Apoiado! Vote na minha também, por favor gid://decide/Decidim::Proposals::Proposal/13058
"
19001,"Olá Rian, parabéns pela proposta, teve meu voto!! 
Da uma olhadinha na minha: gid://decide/Decidim::Proposals::Proposal/13202"
